Table,OldName,NewName,Type,Required,Nullable,Auto,Default,Description
BankAccountMaster,AC_CODE,AccountCode,VARCHAR2(30),نعم,لا,لا,,كود الحساب
BankAccountMaster,AC_CODE_DTL,AccountCodeDetail,VARCHAR2(30),لا,نعم,لا,,كود حساب فرعي
BankAccountMaster,AC_CODE_DTL_SUB,AccountCodeDetailSub,VARCHAR2(30),لا,نعم,لا,,كود حساب فرعي إضافي
BankAccountMaster,AC_DTL_TYP,AccountDetailType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع تفاصيل الحساب
BankAccountMaster,IDNTF_CHQ_NO,IdentifyChequeNo,"""NUMBER(1,0)""",لا,نعم,لا,,تعريف رقم الشيك
BankAccountMaster,IDNTF_NT_NO_BNK,IdentifyNoteNoBank,"""NUMBER(1,0)""",لا,نعم,لا,,تعريف رقم الإشعار البنكي
BankAccountMaster,IDNTF_REF_NO,IdentifyRefNo,"""NUMBER(1,0)""",لا,نعم,لا,,تعريف الرقم المرجعي
BankAccountMaster,CUR_CODE,CurrencyCode,VARCHAR2(7),نعم,لا,لا,,رمز العملة
BankAccountMaster,DOC_DSC,DocumentDesc,VARCHAR2(1000),لا,نعم,لا,,وصف المستند
BankAccountMaster,REF_NO,ReferenceNo,VARCHAR2(15),لا,نعم,لا,,رقم مرجعي إضافي
BankAccountMaster,MNL_NO,ManualNo,VARCHAR2(20),لا,نعم,لا,,رقم يدوي
BankAccountMaster,FLD1,Field1,VARCHAR2(250),لا,نعم,لا,,حقل مرن 1
BankAccountMaster,FLD2,Field2,VARCHAR2(250),لا,نعم,لا,,حقل مرن 2
BankAccountMaster,FLD3,Field3,VARCHAR2(250),لا,نعم,لا,,حقل مرن 3
BankAccountMaster,FLD4,Field4,VARCHAR2(250),لا,نعم,لا,,حقل مرن 4
BankAccountMaster,FLD5,Field5,VARCHAR2(250),لا,نعم,لا,,حقل مرن 5
BankAccountMaster,FLD6,Field6,VARCHAR2(250),لا,نعم,لا,,حقل مرن 6
BankAccountMaster,FLD7,Field7,VARCHAR2(250),لا,نعم,لا,,حقل مرن 7
BankAccountMaster,FLD8,Field8,VARCHAR2(250),لا,نعم,لا,,حقل مرن 8
BankAccountMaster,FLD9,Field9,VARCHAR2(250),لا,نعم,لا,,حقل مرن 9
BankAccountMaster,FLD10,Field10,VARCHAR2(250),لا,نعم,لا,,حقل مرن 10
BankAccountMaster,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",نعم,لا,لا,,المستخدم الذي أضاف السطر
BankAccountMaster,AD_DATE,AddedDate,DATE,نعم,لا,لا,,تاريخ الإضافة
BankAccountMaster,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
BankAccountMaster,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
BankAccountMaster,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
BankAccountMaster,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
BankAccountMaster,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
BankAccountMaster,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
BankAccountMaster,BRN_USR,BranchUser,"""NUMBER(10,0)""",لا,نعم,لا,,مستخدم الفرع
BankAccountMaster,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",نعم,لا,لا,,السنة المالية للفرع
BankAccountMaster,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
BankAccountMaster,PJ_NO,ProjectNo,VARCHAR2(15),لا,نعم,لا,,رقم المشروع
BankAccountMaster,ACTV_NO,ActivityNo,VARCHAR2(15),لا,نعم,لا,,رقم النشاط
BankAccountMaster,PR_REP,ReportPriority,"""NUMBER(6,0)""",لا,نعم,لا,,أولوية التقرير
BankAccountMaster,TYP_SRL,TypeSerial,"""NUMBER(5,0)""",لا,نعم,لا,,تسلسل نوع العملية
BankAccountMaster,APPROVED,Approved,"""NUMBER(1,0)""",لا,نعم,لا,,تم الاعتماد (1=نعم)
BankAccountMaster,APRV_U_ID,ApprovedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,مستخدم الاعتماد
BankAccountMaster,APRV_DATE,ApprovedDate,DATE,لا,نعم,لا,,تاريخ الاعتماد
BankAccountMaster,APRV_DSC,ApprovedDesc,VARCHAR2(500),لا,نعم,لا,,وصف الاعتماد
BankAccountMaster,PRCSSD_FLG,ProcessedFlag,"""NUMBER(1,0)""",لا,نعم,لا,,تمت المعالجة
BankAccountMaster,INACTIVE,Inactive,"""NUMBER(1,0)""",لا,نعم,لا,,معطل (1=نعم)
BankAccountMaster,INACTIVE_RES,InactiveReason,VARCHAR2(250),لا,نعم,لا,,سبب التعطيل
BankAccountMaster,INACTIVE_U_ID,InactiveUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عطل السطر
BankAccountMaster,INACTIVE_DATE,InactiveDate,DATE,لا,نعم,لا,,تاريخ التعطيل
BankAccountMaster,STNDBY_FLG,StandbyFlag,"""NUMBER(1,0)""",نعم,لا,لا,,قيد الانتظار
BankAccountMaster,STNDBY_U_ID,StandbyUserId,"""NUMBER(10,0)""",لا,نعم,لا,,مستخدم وضع الانتظار
BankAccountMaster,STNDBY_DATE,StandbyDate,DATE,لا,نعم,لا,,تاريخ الانتظار
BankAccountMaster,STNDBY_DSC,StandbyDesc,VARCHAR2(500),لا,نعم,لا,,وصف الانتظار
BankAccountMaster,CRT_DATE_CLK,CreatedDateClock,DATE,لا,نعم,لا,,تاريخ ووقت الإنشاء
BankAccountMaster,ATTACH_NO,AttachNo,"""NUMBER(3,0)""",لا,نعم,لا,,عدد المرفقات
BankAccountDetail,STMNT_TYP,StatementType,"""NUMBER(1,0)""",لا,نعم,لا,,نوع البيان/الحركة
BankAccountDetail,DOC_NO,DocumentNo,"""NUMBER(15,0)""",نعم,لا,لا,,رقم المستند الرئيسي
BankAccountDetail,DOC_SRL,DocumentSerial,"""NUMBER(38,0)""",نعم,لا,لا,,التسلسل للمستند
BankAccountDetail,DOC_M_SQ,DocumentMSq,"""NUMBER(38,0)""",لا,نعم,لا,,رقم تسلسلي مؤقت
BankAccountDetail,DOC_D_SQ,DocumentDSq,"""NUMBER(38,0)""",لا,نعم,لا,,رقم تسلسلي فرعي
BankAccountDetail,RCRD_NO,RecordNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم السطر
BankAccountDetail,AC_CODE,AccountCode,VARCHAR2(30),لا,نعم,لا,,كود الحساب
BankAccountDetail,AC_CODE_DTL,AccountCodeDetail,VARCHAR2(30),لا,نعم,لا,,كود حساب فرعي
BankAccountDetail,AC_DTL_TYP,AccountDetailType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع تفاصيل الحساب
BankAccountDetail,CUR_CODE,CurrencyCode,VARCHAR2(7),نعم,لا,لا,,رمز العملة
BankAccountDetail,CHQ_NO,ChequeNo,"""NUMBER(20,0)""",لا,نعم,لا,,رقم الشيك
BankAccountDetail,CHQ_DATE,ChequeDate,DATE,لا,نعم,لا,,تاريخ الشيك
BankAccountDetail,DR_AMT,DebitAmount,NUMBER,لا,نعم,لا,,المبلغ المدين
BankAccountDetail,CR_AMT,CreditAmount,NUMBER,لا,نعم,لا,,المبلغ الدائن
BankAccountDetail,NT_NO_BNK,NoteNoBank,VARCHAR2(20),لا,نعم,لا,,رقم إشعار البنك
BankAccountDetail,REF_NO,ReferenceNo,VARCHAR2(30),لا,نعم,لا,,رقم مرجعي إضافي
BankAccountDetail,DOC_D_DSC,DocumentDescDetail,VARCHAR2(500),لا,نعم,لا,,وصف السطر
BankAccountDetail,IDNTF_FLG,IdentifyFlag,"""NUMBER(1,0)""",لا,نعم,لا,,علم التحديد
BankAccountDetail,IDNTF_MNL_FLG,ManualIdentifyFlag,"""NUMBER(1,0)""",لا,نعم,لا,,علم التحديد اليدوي
BankAccountDetail,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",نعم,لا,لا,,المستخدم الذي أضاف السطر
BankAccountDetail,AD_DATE,AddedDate,DATE,نعم,لا,لا,,تاريخ الإضافة
BankAccountDetail,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
BankAccountDetail,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
BankAccountDetail,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
BankAccountDetail,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
BankAccountDetail,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
BankAccountDetail,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
BankAccountDetail,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",نعم,لا,لا,,السنة المالية للفرع
BankAccountDetail,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
BankAccountDetail,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
BankAccountDetail,PJ_NO,ProjectNo,VARCHAR2(15),لا,نعم,لا,,رقم المشروع
BankAccountDetail,ACTV_NO,ActivityNo,VARCHAR2(15),لا,نعم,لا,,رقم النشاط
BankAccountDetail,DOC_TYP_REF,DocTypeRef,"""NUMBER(5,0)""",لا,نعم,لا,,نوع المستند المرجعي
BankAccountDetail,DOC_NO_REF,DocumentNoRef,"""NUMBER(30,0)""",لا,نعم,لا,,رقم المستند المرجعي
BankAccountDetail,DOC_SRL_REF,DocumentSerialRef,"""NUMBER(38,0)""",لا,نعم,لا,,تسلسل المستند المرجعي
BankAccountDetail,DOC_D_SQ_REF,DocumentDSqRef,"""NUMBER(38,0)""",لا,نعم,لا,,رقم تسلسلي فرعي مرجعي
ChequeTrace,AUD_TYPE,AuditType,"""NUMBER(1,0)""",نعم,لا,لا,,نوع الحركة (إيداع/صرف/...)
ChequeTrace,VOUCHER_TYPE,VoucherType,"""NUMBER(1,0)""",نعم,لا,لا,,نوع السند
ChequeTrace,VOUCHER_PAY_TYPE,VoucherPayType,"""NUMBER(1,0)""",نعم,لا,لا,,نوع دفع السند
ChequeTrace,VOUCHER_NO,VoucherNo,"""NUMBER(15,0)""",نعم,لا,لا,,رقم السند
ChequeTrace,CASH_NO,CashNo,"""NUMBER(10,0)""",نعم,لا,لا,,رقم الصندوق
ChequeTrace,V_SER,VoucherSerial,"""NUMBER(38,0)""",نعم,لا,لا,,تسلسل السند
ChequeTrace,A_CODE,AccountCode,VARCHAR2(30),لا,نعم,لا,,كود الحساب
ChequeTrace,AC_CODE_DTL,AccountCodeDetail,VARCHAR2(30),لا,نعم,لا,,كود الحساب الفرعي
ChequeTrace,AC_DTL_TYP,AccountDetailType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع تفاصيل الحساب
ChequeTrace,A_CY,CurrencyCode,VARCHAR2(7),لا,نعم,لا,,رمز العملة
ChequeTrace,AC_DESC,AccountDesc,VARCHAR2(250),لا,نعم,لا,,وصف الحساب
ChequeTrace,RETURN_RES,ReturnReason,VARCHAR2(250),لا,نعم,لا,,سبب الإرجاع
ChequeTrace,AC_AMT,AccountAmount,NUMBER,لا,نعم,لا,,مبلغ الحساب
ChequeTrace,AC_AMTF,AccountAmountForeign,NUMBER,لا,نعم,لا,,مبلغ الحساب أجنبي
ChequeTrace,CC_CODE,CostCenterCode,VARCHAR2(30),لا,نعم,لا,,مركز التكلفة
ChequeTrace,C_CODE,CustomerCode,VARCHAR2(15),لا,نعم,لا,,كود العميل
ChequeTrace,V_CODE,VendorCode,VARCHAR2(15),لا,نعم,لا,,كود المورد
ChequeTrace,CHEQ_TYPE,ChequeType,"""NUMBER(2,0)""",لا,نعم,لا,,نوع الشيك
ChequeTrace,CSH_BNK_NO,CashBankNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم الصندوق/البنك
ChequeTrace,CHEQUE_NO,ChequeNo,VARCHAR2(20),لا,نعم,لا,,رقم الشيك
ChequeTrace,VALUE_DATE,ValueDate,DATE,لا,نعم,لا,,تاريخ القيمة
ChequeTrace,CHEQUE_POST,ChequePost,"""NUMBER(1,0)""",لا,نعم,لا,,تم الترحيل (1=نعم)
ChequeTrace,CHEQUE_VALUED,ChequeValued,"""NUMBER(1,0)""",لا,نعم,لا,,تم التقييم (1=نعم)
ChequeTrace,NOTE_NO,NoteNo,VARCHAR2(30),لا,نعم,لا,,رقم الملاحظة
ChequeTrace,BANK_NO,BankNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم البنك
ChequeTrace,REF_NO,ReferenceNo,VARCHAR2(15),لا,نعم,لا,,رقم مرجعي إضافي
ChequeTrace,RCRD_NO,RecordNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم السطر
ChequeTrace,ENDRSMNT,Endorsement,"""NUMBER(1,0)""",لا,نعم,لا,,تظهير (1=نعم)
ChequeTrace,A_CODE_END,AccountCodeEnd,VARCHAR2(30),لا,نعم,لا,,كود الحساب النهائي
ChequeTrace,AC_CODE_DTL_END,AccountCodeDetailEnd,VARCHAR2(30),لا,نعم,لا,,كود الحساب الفرعي النهائي
ChequeTrace,AC_DTL_TYP_END,AccountDetailTypeEnd,"""NUMBER(2,0)""",لا,نعم,لا,,نوع تفاصيل الحساب النهائي
ChequeTrace,C_CODE_END,CustomerCodeEnd,VARCHAR2(15),لا,نعم,لا,,كود العميل النهائي
ChequeTrace,V_CODE_END,VendorCodeEnd,VARCHAR2(15),لا,نعم,لا,,كود المورد النهائي
ChequeTrace,EXTERNAL_POST,ExternalPost,"""NUMBER(5,0)""",لا,نعم,لا,,تم الترحيل خارجيًا
ChequeTrace,DOC_SEQUENCE,DocSequence,"""NUMBER(38,0)""",لا,نعم,لا,,تسلسل المستند
ChequeTrace,DOC_TYPE_REF,DocTypeRef,"""NUMBER(5,0)""",لا,نعم,لا,,نوع المستند المرجعي
ChequeTrace,DOC_JV_TYPE_REF,DocJVTypeRef,"""NUMBER(5,0)""",لا,نعم,لا,,نوع قيد المستند المرجعي
ChequeTrace,DOC_NO_REF,DocumentNoRef,"""NUMBER(15,0)""",لا,نعم,لا,,رقم المستند المرجعي
ChequeTrace,DOC_SER_REF,DocumentSerialRef,"""NUMBER(38,0)""",لا,نعم,لا,,تسلسل المستند المرجعي
ChequeTrace,POST_U_ID,PostUserId,"""NUMBER(5,0)""",لا,نعم,لا,,مستخدم الترحيل
ChequeTrace,POST_DATE,PostDate,DATE,لا,نعم,لا,,تاريخ الترحيل
ChequeTrace,UNPOST_U_ID,UnpostUserId,"""NUMBER(5,0)""",لا,نعم,لا,,مستخدم إلغاء الترحيل
ChequeTrace,UNPOST_DATE,UnpostDate,DATE,لا,نعم,لا,,تاريخ إلغاء الترحيل
ChequeTrace,AUD_U_ID,AuditUserId,"""NUMBER(5,0)""",لا,نعم,لا,,مستخدم التدقيق
ChequeTrace,AUD_DATE,AuditDate,DATE,لا,نعم,لا,,تاريخ التدقيق
ChequeTrace,CMP_NO,CompanyNo,"""NUMBER(3,0)""",نعم,لا,لا,,رقم الشركة
ChequeTrace,BRN_NO,BranchNo,"""NUMBER(6,0)""",نعم,لا,لا,,رقم الفرع
ChequeTrace,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",لا,نعم,لا,,السنة المالية للفرع
ChequeTrace,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
ChequeTrace,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
ChequeTrace,PR_REP,ReportPriority,"""NUMBER(10,0)""",لا,نعم,لا,,أولوية التقرير
ChequeTrace,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
ChequeTrace,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
ChequeTrace,ENDRSMNT_DATE,EndorsementDate,DATE,لا,نعم,لا,,تاريخ التظهير
TrustMaster,TRUST_NO,TrustNo,"""NUMBER(15,0)""",نعم,لا,لا,,رقم الأمانة الرئيسي
TrustMaster,TRUST_SER,TrustSerial,"""NUMBER(38,0)""",لا,نعم,لا,,التسلسل للأمانة
TrustMaster,TRUST_DATE,TrustDate,DATE,لا,نعم,لا,,تاريخ الأمانة
TrustMaster,A_DESC,Description,VARCHAR2(250),لا,نعم,لا,,وصف أو ملاحظات الأمانة
TrustMaster,REF_NO,ReferenceNo,VARCHAR2(15),لا,نعم,لا,,رقم مرجعي إضافي
TrustMaster,EMP_NO,EmployeeNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم الموظف المرتبط
TrustMaster,W_CODE,WarehouseCode,"""NUMBER(3,0)""",لا,نعم,لا,,كود المستودع المرتبط
TrustMaster,PROCESSED,Processed,"""NUMBER(1,0)""",لا,نعم,لا,,تمت المعالجة (1=نعم)
TrustMaster,PR_REP,ReportPriority,"""NUMBER(10,0)""",لا,نعم,لا,,أولوية التقرير
TrustMaster,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف السطر
TrustMaster,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند الإضافة
TrustMaster,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
TrustMaster,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم الجهاز عند التعديل
TrustMaster,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل السطر
TrustMaster,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل
TrustMaster,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
TrustMaster,CMP_NO,CompanyNo,"""NUMBER(2,0)""",لا,نعم,لا,,رقم الشركة
TrustMaster,BRN_NO,BranchNo,"""NUMBER(3,0)""",لا,نعم,لا,,رقم الفرع
TrustMaster,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",لا,نعم,لا,,السنة المالية للفرع
TrustMaster,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
TrustDetail,TRUST_NO,TrustNo,"""NUMBER(15,0)""",نعم,لا,لا,,رقم الأمانة الرئيسي
TrustDetail,TRUST_SER,TrustSerial,"""NUMBER(38,0)""",لا,نعم,لا,,التسلسل للأمانة
TrustDetail,I_CODE,ItemCode,VARCHAR2(30),لا,نعم,لا,,كود الصنف
TrustDetail,W_CODE,WarehouseCode,"""NUMBER(3,0)""",لا,نعم,لا,,كود المستودع
TrustDetail,I_QTY,ItemQty,NUMBER,لا,نعم,لا,,كمية الصنف
TrustDetail,ITM_UNT,ItemUnit,VARCHAR2(10),نعم,لا,لا,,وحدة الصنف
TrustDetail,P_SIZE,PackSize,NUMBER,لا,نعم,لا,,حجم العبوة
TrustDetail,RCRD_NO,RecordNo,"""NUMBER(10,0)""",لا,نعم,لا,,رقم السطر
TrustDetail,CMP_NO,CompanyNo,"""NUMBER(2,0)""",لا,نعم,لا,,رقم الشركة
TrustDetail,BRN_NO,BranchNo,"""NUMBER(3,0)""",لا,نعم,لا,,رقم الفرع
TrustDetail,BRN_YEAR,BranchYear,"""NUMBER(4,0)""",لا,نعم,لا,,السنة المالية للفرع
TrustDetail,BRN_USR,BranchUser,"""NUMBER(3,0)""",لا,نعم,لا,,مستخدم الفرع
AttachmentMaster,ATTCH_NO,AttachmentNo,"""NUMBER(1,0)""",لا,نعم,لا,,رقم المرفق الرئيسي
AttachmentMaster,ATTCH_A_NAME,ArabicName,VARCHAR2(30),لا,نعم,لا,,اسم المرفق بالعربي
AttachmentMaster,ATTCH_E_NAME,EnglishName,VARCHAR2(30),لا,نعم,لا,,اسم المرفق بالانجليزي
AttachmentMaster,OPTIONAL,Optional,NUMBER,لا,نعم,لا,,هل المرفق اختياري
AttachmentMaster,CONN_C_CODE,ConnectCustomer,NUMBER,لا,نعم,لا,,ربط بالعميل (إن وجد)
AttachmentMaster,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف
AttachmentMaster,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
AttachmentMaster,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل
AttachmentMaster,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ التعديل
AttachmentMaster,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
AttachmentMaster,PR_REP,ReportPriority,"""NUMBER(10,0)""",لا,نعم,لا,,أولوية التقرير
AttachmentMaster,AD_TRMNL_NM,AddedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم جهاز الإضافة
AttachmentMaster,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,اسم جهاز التعديل
AttachmentDetail,ATTCH_NO,AttachmentNo,"""NUMBER(1,0)""",لا,نعم,لا,,رقم المرفق الرئيسي
AttachmentDetail,ATTCH_DESC_NO,AttachmentDescNo,"""NUMBER(3,0)""",لا,نعم,لا,,رقم وصف المرفق
AttachmentDetail,ATTCH_DESC_A_NAME,ArabicDescName,VARCHAR2(100),لا,نعم,لا,,اسم وصف المرفق بالعربي
AttachmentDetail,ATTCH_DESC_E_NAME,EnglishDescName,VARCHAR2(100),لا,نعم,لا,,اسم وصف المرفق بالانجليزي
AttachmentDetail,AD_U_ID,AddedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي أضاف
AttachmentDetail,AD_DATE,AddedDate,DATE,لا,نعم,لا,,تاريخ الإضافة
AttachmentDetail,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل
AttachmentDetail,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ التعديل
AttachmentDetail,UP_CNT,UpdateCount,"""NUMBER(10,0)""",لا,نعم,لا,,عدد مرات التحديث
FileType,FILE_NAME,FileName,VARCHAR2(100),لا,نعم,لا,,اسم الملف/نوع الملف
FileType,LIB_VERSION_UPDT,LibVersionUpdate,VARCHAR2(100),لا,نعم,لا,,إصدار المكتبة/التحديث
FileType,UP_DATE,UpdatedDate,DATE,لا,نعم,لا,,تاريخ التعديل الأخير
FileType,UP_U_ID,UpdatedUserId,"""NUMBER(5,0)""",لا,نعم,لا,,المستخدم الذي عدل
FileType,UP_TRMNL_NM,UpdatedTerminal,VARCHAR2(50),لا,نعم,لا,,جهاز التعديل
FileType,CREATED_DATE,CreatedDate,DATE,لا,نعم,لا,,تاريخ الإنشاء
FileType,ACCESSED_DATE,AccessedDate,DATE,لا,نعم,لا,,تاريخ آخر وصول
FileType,MODIFIED_DATE,ModifiedDate,DATE,لا,نعم,لا,,تاريخ آخر تعديل فعلي
FileType,FILE_SIZE,FileSize,NUMBER,لا,نعم,لا,,حجم الملف
SequenceControl,S_TAB_NAME,SequenceTableName,VARCHAR2(30),نعم,لا,لا,,اسم الجدول المؤثر على التسلسل
SequenceControl,S_COL_NAME,SequenceColumnName,VARCHAR2(30),نعم,لا,لا,,اسم العمود المؤثر في التسلسل
SequenceControl,S_SEQ_TYP,SequenceType,"""NUMBER(1,0)""",لا,نعم,لا,,نوع التسلسل
SequenceControl,S_COL1,SequenceCol1,VARCHAR2(30),لا,نعم,لا,,عمود إضافي 1
SequenceControl,S_COL2,SequenceCol2,VARCHAR2(30),لا,نعم,لا,,عمود إضافي 2
SequenceControl,S_COL3,SequenceCol3,VARCHAR2(30),لا,نعم,لا,,عمود إضافي 3
